ASSET_CODE,LSWorkType,JOB_CODE,Monthvalues,YearValues,LogSheetDayCount,IOTDayCount,IOTRunHr,LOGSheetRunHr,IOTUtilization,LogUtilization,BU_Description,IC_Description,Deviation,IOTWOrkDone,LogSheetWorkDone,Asset_Description,ExpectedLogSheetHr,ExpectedIOTHrs,Capacity,AssetGrp,UtilizationHrs_Considered,UtilizationPerc_Considered,UtilizationStatus,ProductivityPercent,Expected_FuelQuantity
1311002H,W,LE22M337,March,2025,26.0,26.0,87.74,78,67.49,60.0,Roads & Runways,Transportation Infrastructure IC,11.1,5343.55,5683.0,1311002H-Batching Plant – 120 Cum/Hr (LEASED),130.0,130.0,110 - 120 Cum / Hr,1311-Batching Plants,87.74,67.49,UnderUtilized,FSFProductivityPercent,
13940473,W,LE22M321,March,2025,26.0,26.0,0.0,108,0.0,41.54,Roads & Runways,Transportation Infrastructure IC,100.0,0.0,950.0,13940473-AFD - MOBILE CONCRETE PUMP PLACER,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,108.0,41.54,UnderUtilized,LFProductivityPercent,380.0
02760118,W,LE180449,March,2025,26.0,0.0,0.0,159,0.0,61.15,Large Water Systems Business Unit (North & West),Water & Effluent Treatment IC,100.0,0.0,452.0,02760118-Pick & Carry Crane,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,159.0,61.15,UnderUtilized,FSFProductivityPercent,715.5
13940481,W,LE160486,March,2025,0.0,26.0,0.0,0,0.0,0.0,DFCC BU,Transportation Infrastructure IC,0.0,0.0,0.0,13940481-AFD - MOBILE CONCRETE PUMP PLACER,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,0.0,0.0,Acceptable,LFProductivityPercent,0.0
02760150,W,LE180620,March,2025,26.0,26.0,32.65,78,12.56,30.0,Large Water Systems Business Unit (North & West),Water & Effluent Treatment IC,58.14,0.0,268.0,02760150-Pick & Carry Crane,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,78.0,30.0,UnderUtilized,LFProductivityPercent,351.0
13261509,W,LE22M774,March,2025,26.0,26.0,91.31,94,87.8,90.38,Minerals & Metals,Minerals & Metals,2.86,2263.05,2222.0,13261509-Concrete Batching Plants,104.0,104.0,30 Cum / Hr,1326-Batching Plants,91.31,87.8,UnderUtilized,SFProductivityPercent,
13267799,W,LE160486,March,2025,26.0,26.0,9.98,28,9.6,26.92,DFCC BU,Transportation Infrastructure IC,64.36,195.02,396.0,13267799-AFD - Batching Plant 30 Cum,104.0,104.0,30 Cum / Hr,1326-Batching Plants,28.0,26.92,UnderUtilized,LFProductivityPercent,
13267869,W,LE22M728,March,2025,26.0,26.0,0.0,7,0.0,6.73,Roads & Runways,Transportation Infrastructure IC,100.0,0.0,160.0,13267869-BATCHING PLANT 30 CUM -SCHWING,104.0,104.0,30 Cum / Hr,1326-Batching Plants,7.0,6.73,UnderUtilized,LFProductivityPercent,
13942050,W,LE22M914,March,2025,26.0,0.0,0.0,218,0.0,83.85,Hydel & Tunnel,Heavy Civil Infrastructure IC,100.0,0.0,2060.0,13942050-TRUCK MOUNTED CONCRETE PUMP - 36M,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,218.0,83.85,UnderUtilized,FSFProductivityPercent,824.0
027607VH,W,LE180399,March,2025,26.0,0.0,0.0,288,0.0,110.77,BRIDGES BU,Transportation Infrastructure IC,100.0,0.0,720.0,027607VH- Pick and Carry Crane - 23 T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,288.0,110.77,Acceptable,SFProductivityPercent,1296.0
13077069,W,LE20M065,March,2025,26.0,26.0,46.03,54,35.41,41.54,DFCC BU,Transportation Infrastructure IC,14.76,2057.28,2101.0,13077069-CONCRETE BATCHING PLANT - 69 CUM / HR,130.0,130.0,61 - 80 Cum / Hr,1307-Batching Plants,46.03,35.41,UnderUtilized,LFProductivityPercent,
1391058H,W,LE21M115,March,2025,26.0,26.0,48.6,102,18.69,39.23,Metro BU,Transportation Infrastructure IC,52.35,0.0,900.0,1391058H- Concrete Placer Boom - Stationary - 35 Mtr - Concrete Placing Boom - Stationery >= 30 M,260.0,260.0,36 Mtrs,1391-Boom Placer - Stationary,102.0,39.23,UnderUtilized,LFProductivityPercent,
02760096,W,LE21M887,March,2025,26.0,0.0,0.0,116,0.0,44.62,Rural Water Supply (North),Water & Effluent Treatment IC,100.0,0.0,286.0,02760096-PICK AND CARRY CRANE - 25 T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,116.0,44.62,UnderUtilized,FSFProductivityPercent,522.0
13940023,W,LE080348,March,2025,0.0,26.0,40.76,0,15.68,0.0,B&F IC-Common,Buildings & Factories,100.0,0.0,0.0,13940023-AFD - CON.PLACING BOOM WITH PUMP,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,40.76,15.68,UnderUtilized,LFProductivityPercent,0.0
13090020,W,LE24M624,March,2025,26.0,26.0,375.99,414,289.22,318.46,Commercial Buildings,Buildings & Factories,9.18,22886.7,22642.0,13090020-BATCHING PLANT - 90 CUM,130.0,130.0,81 - 100 Cum / Hr,1309-Batching Plants,375.99,289.22,Acceptable,SFProductivityPercent,
02400537,W,LE22M899,March,2025,26.0,26.0,51.14,153,19.67,58.85,Health,Buildings & Factories,66.58,0.0,1577.0,02400537-TYRE MOUNTED CRANE 40T - RT740,260.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,153.0,58.85,UnderUtilized,FSFProductivityPercent,1071.0
02400545,W,LE21M880,March,2025,26.0,0.0,0.0,63,0.0,24.23,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,63.0,02400545-Tyre Mounted Crane 40 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,63.0,24.23,UnderUtilized,LFProductivityPercent,441.0
13290630,W,LE181029,March,2025,0.0,26.0,0.0,0,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,0.0,0.0,0.0,13290630-STETTER MOBILE BATCHING PLANT ,0.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,0.0,0.0,Acceptable,LFProductivityPercent,
02400553,W,LE21M880,March,2025,26.0,0.0,0.0,89,0.0,34.23,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,89.0,02400553-Tyre Mounted Crane 40 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,89.0,34.23,UnderUtilized,LFProductivityPercent,623.0
027609GH,W,LE21M448,March,2025,26.0,26.0,0.0,276,0.0,106.15,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,583.0,027609GH-PICK & CARRY CRANE 23T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,276.0,106.15,Acceptable,SFProductivityPercent,1242.0
13940511,W,LE190917,March,2025,0.0,26.0,93.14,0,35.82,0.0,Minerals & Metals,Minerals & Metals,100.0,0.0,0.0,13940511-Boom Placer,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,93.14,35.82,UnderUtilized,LFProductivityPercent,0.0
02760169,W,LE180620,March,2025,26.0,0.0,0.0,125,0.0,48.08,Large Water Systems Business Unit (North & West),Water & Effluent Treatment IC,100.0,0.0,170.0,02760169-Pick & Carry Crane,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,125.0,48.08,UnderUtilized,FSFProductivityPercent,562.5
13940520,W,LE180255,March,2025,26.0,0.0,0.0,198,0.0,76.15,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,2101.0,13940520-Boom Placer,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,198.0,76.15,UnderUtilized,FSFProductivityPercent,840.4
027601PH,W,LE22M876,March,2025,26.0,26.0,149.11,151,57.35,58.08,Large Water Systems Business Unit (North & West),Water & Effluent Treatment IC,1.25,0.0,130.0,027601PH-Pick and Carry Crane,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,149.11,57.35,UnderUtilized,FSFProductivityPercent,671.0
0239162H,W,LE170216,March,2025,26.0,26.0,0.0,294,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,837.0,0239162H-TYRE MOUNTED CRANE 60T,0.0,0.0,,0239-Tyre Mounted Cranes,294.0,0.0,Acceptable,LFProductivityPercent,
02400405,W,LE24D057,March,2025,0.0,26.0,0.0,0,0.0,0.0,B&F IC-Common,Buildings & Factories,0.0,0.0,0.0,02400405-Tyre Mounted Crane - 40 T,0.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,0.0,0.0,Acceptable,LFProductivityPercent,0.0
1329005H,W,LE20M001,March,2025,0.0,26.0,43.98,0,33.83,0.0,Metro BU,Transportation Infrastructure IC,100.0,1151.9,0.0,1329005H-BATCHING PLANT-60 CUM,0.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,43.98,33.83,UnderUtilized,LFProductivityPercent,
027607XH,W,LE21M880,March,2025,26.0,26.0,0.0,327,0.0,125.77,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,327.0,027607XH-PICK & CARRY CRANE 23T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,327.0,125.77,Acceptable,SFProductivityPercent,1471.5
1394660H,W,LE22M774,March,2025,26.0,26.0,10.09,183,3.88,70.38,Minerals & Metals,Minerals & Metals,94.49,0.0,865.0,1394660H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,183.0,70.38,UnderUtilized,LFProductivityPercent,346.0
02400715,W,LE21M993,March,2025,26.0,26.0,82.04,191,31.55,73.46,HSR-METRO,Heavy Civil Infrastructure IC,57.05,0.0,494.0,02400715-TYRE MOUNTED CRANE - 40 T - MA,260.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,191.0,73.46,UnderUtilized,FSFProductivityPercent,1337.0
02400723,W,LE180399,March,2025,26.0,26.0,156.92,160,60.35,61.54,BRIDGES BU,Transportation Infrastructure IC,1.93,0.0,517.0,02400723-TYRE MOUNTED CRANE - 40 T,260.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,156.92,60.35,UnderUtilized,FSFProductivityPercent,1098.44
1394668H,W,LE20M065,March,2025,26.0,26.0,362.16,310,139.29,119.23,DFCC BU,Transportation Infrastructure IC,14.4,0.0,2958.0,1394668H-Boom Placer,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,362.16,139.29,Acceptable,SFProductivityPercent,1183.2
02760AVH,W,LE23M613,March,2025,26.0,0.0,0.0,320,0.0,123.08,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,2994.0,02760AVH-PICK & CARRY CRANE 23T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,320.0,123.08,Acceptable,SFProductivityPercent,1440.0
13291033,W,LE200586,March,2025,26.0,26.0,0.0,257,0.0,197.69,Hydel & Tunnel,Heavy Civil Infrastructure IC,100.0,0.0,5976.5,13291033-BATCHING PLANT - 53.7 CUM/HR ,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,257.0,197.69,Acceptable,SFProductivityPercent,
0240794H,W,LE180399,March,2025,0.0,26.0,98.23,0,37.78,0.0,BRIDGES BU,Transportation Infrastructure IC,100.0,0.0,0.0,0240794H-40T TYRE MOUNTED CRANE,0.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,98.23,37.78,UnderUtilized,LFProductivityPercent,687.61
027600DH,W,LE20M087,March,2025,26.0,26.0,245.14,232,94.28,89.23,BRIDGES BU,Transportation Infrastructure IC,5.36,0.0,880.0,027600DH- Pick and Carry Crane - 23 T - Small Cranes =< 20 T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,245.14,94.28,UnderUtilized,SFProductivityPercent,1103.13
0238572H,W,LE22M097,March,2025,26.0,0.0,0.0,245,0.0,94.23,Airports,Buildings & Factories,100.0,0.0,24.0,0238572H- Tyre Mounted Crane - 80 T - Medium Range Cranes 75 T - 150 T,260.0,0.0,70 - 90 Ton,0238-Tyre Mounted Crane,245.0,94.23,UnderUtilized,SFProductivityPercent,2205.0
13940295,W,LE24D057,March,2025,0.0,26.0,0.0,0,0.0,0.0,B&F IC-Common,Buildings & Factories,0.0,0.0,0.0,13940295-AFD - Truck mtd. Boom placer & pump,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,0.0,0.0,Acceptable,LFProductivityPercent,0.0
13090089,W,LE21M883,March,2025,0.0,26.0,0.0,0,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,0.0,0.0,0.0,13090089-BATCHING PLANT - 90 CUM/HR - M,0.0,130.0,81 - 100 Cum / Hr,1309-Batching Plants,0.0,0.0,Acceptable,LFProductivityPercent,
13090097,W,LE21M883,March,2025,26.0,26.0,64.59,134,49.68,103.08,TFL-MAHSR C4,Heavy Civil Infrastructure IC,51.8,1563.05,2563.0,13090097-BATCHING PLANT - 90 CUM/HR - M,130.0,130.0,81 - 100 Cum / Hr,1309-Batching Plants,134.0,103.08,Acceptable,LFProductivityPercent,
13290657,W,LE22M337,March,2025,26.0,26.0,39.74,26,30.57,20.0,Roads & Runways,Transportation Infrastructure IC,34.57,1496.25,831.0,13290657-STETTER MOBILE BATCHING PLANT ,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,26.0,20.0,UnderUtilized,LFProductivityPercent,
02400596,W,LE180255,March,2025,26.0,0.0,0.0,252,0.0,96.92,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,150.0,02400596-Tyre Mounted Crane - 40 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,252.0,96.92,UnderUtilized,SFProductivityPercent,1764.0
027609SH,W,LE23M404,March,2025,26.0,0.0,0.0,247,0.0,95.0,Factories,Buildings & Factories,100.0,0.0,369.0,027609SH- Pick and Carry Crane - 23 T - Small Cranes =< 20 T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,247.0,95.0,UnderUtilized,SFProductivityPercent,1111.5
027609WH,W,LE21M388,March,2025,26.0,26.0,205.29,563,78.96,216.54,Metals BU,Minerals & Metals,63.54,0.0,419.0,027609WH- Pick and Carry Crane - 20T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,563.0,216.54,Acceptable,SFProductivityPercent,2533.5
13290762,W,LE191117,March,2025,26.0,26.0,75.42,108,58.02,83.08,Hydel & Tunnel,Heavy Civil Infrastructure IC,30.17,2315.0,2955.0,13290762-BATCHING PLANT - 53.7 CUM/HR,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,108.0,83.08,UnderUtilized,FSFProductivityPercent,
13250060,W,LE23M426,March,2025,26.0,26.0,50.06,55,38.51,42.31,Health,Buildings & Factories,8.98,0.0,450.0,13250060-BATCHING PLANT 18 CUM,130.0,130.0,18 - 25 Cum / Hr,1325-Batching Plants,50.06,38.51,UnderUtilized,LFProductivityPercent,
02760207,W,LE22M794,March,2025,26.0,0.0,0.0,147,0.0,56.54,Large Water Systems Business Unit (South & East),Water & Effluent Treatment IC,100.0,0.0,347.0,02760207-Pick and Carry Crane,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,147.0,56.54,UnderUtilized,FSFProductivityPercent,661.5
13940570,W,LE200466,March,2025,0.0,26.0,0.0,0,0.0,0.0,Hydel & Tunnel,Heavy Civil Infrastructure IC,0.0,0.0,0.0,13940570-Boom Placer,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,0.0,0.0,Acceptable,LFProductivityPercent,0.0
1325035H,W,LE21M119,March,2025,26.0,0.0,0.0,6,0.0,4.62,Minerals & Metals,Minerals & Metals,100.0,0.0,32.0,1325035H-Batching plant,130.0,0.0,18 - 25 Cum / Hr,1325-Batching Plants,6.0,4.62,UnderUtilized,LFProductivityPercent,
1326013H,W,LE20M001,March,2025,26.0,26.0,0.0,54,0.0,51.92,Metro BU,Transportation Infrastructure IC,100.0,0.0,1027.0,1326013H-BATCHING PLANT-30 CUM,104.0,104.0,30 Cum / Hr,1326-Batching Plants,54.0,51.92,UnderUtilized,LFProductivityPercent,
1394672H,W,LE20M188,March,2025,26.0,26.0,129.1,222,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,41.85,0.0,205.0,1394672H-CONCRETE BOOM PLACER,0.0,0.0,,1394-Boom Placer - Mobile,222.0,0.0,Acceptable,LFProductivityPercent,
13291092,W,LE22M097,March,2025,26.0,26.0,247.14,286,190.11,220.0,Airports,Buildings & Factories,13.59,11151.1,10717.0,13291092-BATCHING PLANT - 53.7 CUM/HR - MAKE: SCHWING STETTER ; M1T- TWIN SHAFT,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,247.14,190.11,Acceptable,SFProductivityPercent,
1394676H,W,LE22M963,March,2025,0.0,26.0,157.98,0,60.76,0.0,Minerals & Metals,Minerals & Metals,100.0,0.0,0.0,1394676H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,0.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,157.98,60.76,UnderUtilized,LFProductivityPercent,0.0
13291106,W,LE22M451,March,2025,26.0,26.0,24.37,34,18.75,26.15,HSR-METRO,Heavy Civil Infrastructure IC,28.32,701.07,750.0,13291106-Concrete Batching Plants,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,34.0,26.15,UnderUtilized,LFProductivityPercent,
13291130,W,LE22M200,March,2025,26.0,26.0,96.77,120,74.44,92.31,UG-METRO,Heavy Civil Infrastructure IC,19.36,3092.2,3145.0,13291130-Concrete Batching Plants,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,96.77,74.44,UnderUtilized,FSFProductivityPercent,
13090100,W,LE21M073,March,2025,26.0,26.0,0.0,257,0.0,197.69,Hydel & Tunnel,Heavy Civil Infrastructure IC,100.0,0.0,2543.0,13090100-BATCHING PLANT - 90 CUM/HR,130.0,130.0,81 - 100 Cum / Hr,1309-Batching Plants,257.0,197.69,Acceptable,LFProductivityPercent,
02760DZH,W,LE180399,March,2025,26.0,0.0,0.0,333,0.0,128.08,BRIDGES BU,Transportation Infrastructure IC,100.0,0.0,723.0,02760DZH- Pick and Carry Crane - 23 T - Small Cranes =< 20 T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,333.0,128.08,Acceptable,SFProductivityPercent,1498.5
13310135,W,LE22M785,March,2025,26.0,26.0,150.16,139,151.98,140.69,Commercial Buildings,Buildings & Factories,7.43,0.0,583.0,13310135-CONCRETE PUMP - STATIONARY,98.8,98.8,46 - 60 Cum / Hr,1331-Concrete Pump,150.16,151.98,Acceptable,LFProductivityPercent,262.35
1394799H,W,LE22M354,March,2025,26.0,0.0,0.0,200,0.0,76.92,Mainline BU,Transportation Infrastructure IC,100.0,0.0,905.0,1394799H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,200.0,76.92,UnderUtilized,LFProductivityPercent,362.0
1394803H,W,LE21M115,March,2025,26.0,26.0,0.0,44,0.0,16.92,Metro BU,Transportation Infrastructure IC,100.0,0.0,361.0,1394803H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,44.0,16.92,UnderUtilized,LFProductivityPercent,144.4
13290770,W,LE23M637,March,2025,26.0,26.0,66.29,90,50.99,69.23,Residential Spaces,Buildings & Factories,26.34,1666.5,1930.0,13290770-BATCHING PLANT - 53.7 CUM/HR,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,90.0,69.23,UnderUtilized,LFProductivityPercent,
024005JH,W,LE23M832,March,2025,26.0,26.0,71.55,146,27.52,56.15,Roads & Runways,Transportation Infrastructure IC,50.99,0.0,23.0,024005JH- Tyre Mounted Crane - 40 T - Small Cranes < 75 T,260.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,146.0,56.15,UnderUtilized,FSFProductivityPercent,1022.0
024005KH,W,LE24M625,March,2025,26.0,0.0,0.0,122,0.0,46.92,Commercial Buildings,Buildings & Factories,100.0,0.0,222.0,024005KH- Tyre Mounted Crane - 40 T - Small Cranes < 75 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,122.0,46.92,UnderUtilized,FSFProductivityPercent,854.0
1394618H,W,LE22M451,March,2025,26.0,26.0,0.0,195,0.0,75.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,45.0,1394618H-  Concrete Placer Boom - 36MTR,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,195.0,75.0,UnderUtilized,LFProductivityPercent,18.0
13290835,W,LE21M882,March,2025,26.0,26.0,42.6,142,32.77,109.23,TFL-MAHSR C4,Heavy Civil Infrastructure IC,70.0,1420.0,1471.0,13290835-BATCHING PLANT - 53.7 CUM/HR,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,142.0,109.23,Acceptable,LFProductivityPercent,
0239201H,W,LE22M710,March,2025,26.0,26.0,207.61,189,0.0,0.0,Minerals & Metals,Minerals & Metals,8.96,0.0,23.0,0239201H- Tyre Mounted Crane - 60 T,0.0,0.0,,0239-Tyre Mounted Cranes,207.61,0.0,Acceptable,LFProductivityPercent,
1326014H,W,LE21MA13,March,2025,26.0,0.0,0.0,133,0.0,127.88,Minerals & Metals,Minerals & Metals,100.0,0.0,1082.0,1326014H- Batching Plant - 30 Cum/hr,104.0,0.0,30 Cum / Hr,1326-Batching Plants,133.0,127.88,Acceptable,FSFProductivityPercent,
0239214H,W,LE22M914,March,2025,26.0,26.0,0.0,130,0.0,0.0,Hydel & Tunnel,Heavy Civil Infrastructure IC,100.0,0.0,1606.0,0239214H- Tyre Mounted Crane - 60 T ,0.0,0.0,,0239-Tyre Mounted Cranes,130.0,0.0,Acceptable,LFProductivityPercent,
13260553,W,LE22M321,March,2025,0.0,26.0,0.0,0,0.0,0.0,Roads & Runways,Transportation Infrastructure IC,0.0,0.0,0.0,13260553-Batching Plant - 30 Cbm/hr,0.0,104.0,30 Cum / Hr,1326-Batching Plants,0.0,0.0,Acceptable,LFProductivityPercent,
13260561,W,LE190917,March,2025,0.0,26.0,77.22,0,74.25,0.0,Minerals & Metals,Minerals & Metals,100.0,287.5,0.0,13260561-Batching Plant 30 Cum,0.0,104.0,30 Cum / Hr,1326-Batching Plants,77.22,74.25,UnderUtilized,LFProductivityPercent,
024005RH,W,LE24M710,March,2025,26.0,0.0,0.0,65,0.0,25.0,Airports,Buildings & Factories,100.0,0.0,11.0,024005RH- Tyre Mounted Crane - 40 T - Small Cranes < 75 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,65.0,25.0,UnderUtilized,LFProductivityPercent,455.0
02400618,W,LE21M880,March,2025,26.0,0.0,0.0,245,0.0,94.23,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,245.0,02400618-Tyre Mounted Crane - 40 T,260.0,0.0,30 - 55 Ton,0240-Tyre Mounted Crane,245.0,94.23,UnderUtilized,SFProductivityPercent,1715.0
13290967,W,LE24M395,March,2025,26.0,26.0,266.82,311,205.25,239.23,HSR-METRO,Heavy Civil Infrastructure IC,14.21,7798.0,7718.0,13290967-BATCHING PLANT - 53.7 CUM/HR -,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,266.82,205.25,Acceptable,SFProductivityPercent,
02760JTH,W,LE24M395,March,2025,26.0,0.0,0.0,276,0.0,106.15,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,443.0,02760JTH-PICK & CARRY CRANE 23T,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,276.0,106.15,Acceptable,SFProductivityPercent,1242.0
13350498,W,LE21M388,March,2025,26.0,26.0,40.75,157,41.24,158.91,Metals BU,Minerals & Metals,74.04,0.0,242.0,13350498-Concrete Pump (D),98.8,98.8,46 - 60 Cum / Hr,1335-Concrete Pump,157.0,158.91,Acceptable,FSFProductivityPercent,87.12
13291157,W,LE23M069,March,2025,26.0,26.0,162.34,251,124.88,193.08,Metals BU,Minerals & Metals,35.32,7609.22,7596.0,13291157-BATCHING PLANT - 60 CUM/HR,130.0,130.0,50 - 60 Cum / Hr,1329-Batching Plants,251.0,193.08,Acceptable,SFProductivityPercent,
1394719H,W,LE21M123,March,2025,26.0,26.0,0.0,290,0.0,111.54,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,2061.0,1394719H-BOOM PLACER 36Mtr,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,290.0,111.54,Acceptable,FSFProductivityPercent,824.4
0240933H,W,LE21M448,March,2025,26.0,26.0,0.0,240,0.0,92.31,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,644.0,0240933H-TYRE MOUNTED CRANE 40T ROUGH TERRAIN,260.0,260.0,30 - 55 Ton,0240-Tyre Mounted Crane,240.0,92.31,UnderUtilized,SFProductivityPercent,1680.0
1394726H,W,LE23M841,March,2025,26.0,26.0,434.99,360,167.3,138.46,Metals BU,Minerals & Metals,17.24,0.0,2392.0,1394726H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,260.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,434.99,167.3,Acceptable,SFProductivityPercent,956.8
1394733H,W,LE20M065,March,2025,26.0,0.0,0.0,298,0.0,114.62,DFCC BU,Transportation Infrastructure IC,100.0,0.0,3357.0,1394733H-Boom Placer,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,298.0,114.62,Acceptable,SFProductivityPercent,1342.8
1394804H,W,LE24M624,March,2025,26.0,0.0,0.0,32,0.0,12.31,Commercial Buildings,Buildings & Factories,100.0,0.0,24.0,1394804H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,32.0,12.31,UnderUtilized,LFProductivityPercent,9.6
1394805H,W,LE24M395,March,2025,26.0,0.0,0.0,148,0.0,56.92,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,1239.0,1394805H-BOOM PLACER 36Mtr,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,148.0,56.92,UnderUtilized,LFProductivityPercent,495.6
1394806H,W,LE22M354,March,2025,26.0,0.0,0.0,246,0.0,94.62,Mainline BU,Transportation Infrastructure IC,100.0,0.0,1252.0,1394806H-  Concrete Placer Boom - T/Mtd - 90 Cum/hr - 32 M - Concrete Placing Boom-Truck Mtd >= 30 M,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,246.0,94.62,UnderUtilized,FSFProductivityPercent,500.8
1394814H,W,LE23M613,March,2025,26.0,0.0,0.0,177,0.0,68.08,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,1312.0,1394814H-BOOM PLACER 36Mtr,260.0,0.0,32 - 37 Mtrs,1394-Boom Placer - Mobile,177.0,68.08,UnderUtilized,LFProductivityPercent,524.8
1396020H,W,LE21M396,March,2025,26.0,26.0,225.35,157,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,30.33,0.0,943.0,1396020H-CONCRETE BOOM PLACE,0.0,0.0,,1396-Boom Placer - Mobile,157.0,0.0,Acceptable,LFProductivityPercent,
